list_slug,edition_year,film_title,film_year,result,rank,note,source
oscar-best-picture,1951,All About Eve,1950,won,,,wikipedia-enum
oscar-best-picture,1952,An American in Paris,1951,won,,,wikipedia-enum
oscar-best-picture,1953,The Greatest Show on Earth,1952,won,,,wikipedia-enum
oscar-best-picture,1954,From Here to Eternity,1953,won,,,wikipedia-enum
oscar-best-picture,1955,On the Waterfront,1954,won,,,wikipedia-enum
oscar-best-picture,1956,Marty,1955,won,,,wikipedia-enum
oscar-best-picture,1957,Around the World in 80 Days,1956,won,,,wikipedia-enum
oscar-best-picture,1958,The Bridge on the River Kwai,1957,won,,,wikipedia-enum
oscar-best-picture,1959,Gigi,1958,won,,,wikipedia-enum
oscar-best-picture,1960,Ben-Hur,1959,won,,,wikipedia-enum
oscar-best-picture,1961,The Apartment,1960,won,,,wikipedia-enum
oscar-best-picture,1962,West Side Story,1961,won,,,wikipedia-enum
oscar-best-picture,1963,Lawrence of Arabia,1962,won,,,wikipedia-enum
oscar-best-picture,1964,Tom Jones,1963,won,,,wikipedia-enum
oscar-best-picture,1965,My Fair Lady,1964,won,,,wikipedia-enum
oscar-best-picture,1966,The Sound of Music,1965,won,,,wikipedia-enum
oscar-best-picture,1967,A Man for All Seasons,1966,won,,,wikipedia-enum
oscar-best-picture,1968,In the Heat of the Night,1967,won,,,wikipedia-enum
oscar-best-picture,1969,Oliver!,1968,won,,,wikipedia-enum
oscar-best-picture,1970,Midnight Cowboy,1969,won,,,wikipedia-enum
oscar-best-picture,1971,Patton,1970,won,,,wikipedia-enum
oscar-best-picture,1972,The French Connection,1971,won,,,wikipedia-enum
oscar-best-picture,1973,The Godfather,1972,won,,,wikipedia-enum
oscar-best-picture,1974,The Sting,1973,won,,,wikipedia-enum
oscar-best-picture,1975,The Godfather Part II,1974,won,,,wikipedia-enum
oscar-best-picture,1976,One Flew Over the Cuckoo's Nest,1975,won,,,wikipedia-enum
oscar-best-picture,1977,Rocky,1976,won,,,wikipedia-enum
oscar-best-picture,1978,Annie Hall,1977,won,,,wikipedia-enum
oscar-best-picture,1979,The Deer Hunter,1978,won,,,wikipedia-enum
oscar-best-picture,1980,Kramer vs. Kramer,1979,won,,,wikipedia-enum
oscar-best-picture,1981,Ordinary People,1980,won,,,wikipedia-enum
oscar-best-picture,1982,Chariots of Fire,1981,won,,,wikipedia-enum
oscar-best-picture,1983,Gandhi,1982,won,,,wikipedia-enum
oscar-best-picture,1984,Terms of Endearment,1983,won,,,wikipedia-enum
oscar-best-picture,1985,Amadeus,1984,won,,,wikipedia-enum
oscar-best-picture,1986,Out of Africa,1985,won,,,wikipedia-enum
oscar-best-picture,1987,Platoon,1986,won,,,wikipedia-enum
oscar-best-picture,1988,The Last Emperor,1987,won,,,wikipedia-enum
oscar-best-picture,1989,Rain Man,1988,won,,,wikipedia-enum
oscar-best-picture,1990,Driving Miss Daisy,1989,won,,,wikipedia-enum
oscar-best-picture,1991,Dances with Wolves,1990,won,,,wikipedia-enum
oscar-best-picture,1992,The Silence of the Lambs,1991,won,,,wikipedia-enum
oscar-best-picture,1993,Unforgiven,1992,won,,,wikipedia-enum
oscar-best-picture,1994,Schindler's List,1993,won,,,wikipedia-enum
oscar-best-picture,1995,Forrest Gump,1994,won,,,wikipedia-enum
oscar-best-picture,1996,Braveheart,1995,won,,,wikipedia-enum
oscar-best-picture,1997,The English Patient,1996,won,,,wikipedia-enum
oscar-best-picture,1998,Titanic,1997,won,,,wikipedia-enum
oscar-best-picture,1999,Shakespeare in Love,1998,won,,,wikipedia-enum
oscar-best-picture,2000,American Beauty,1999,won,,,wikipedia-enum
oscar-best-picture,2001,Gladiator,2000,won,,,wikipedia-enum
oscar-best-picture,2002,A Beautiful Mind,2001,won,,,wikipedia-enum
oscar-best-picture,2003,Chicago,2002,won,,,wikipedia-enum
oscar-best-picture,2004,The Lord of the Rings: The Return of the King,2003,won,,,wikipedia-enum
oscar-best-picture,2005,Million Dollar Baby,2004,won,,,wikipedia-enum
oscar-best-picture,2006,Crash,2005,won,,,wikipedia-enum
oscar-best-picture,2007,The Departed,2006,won,,,wikipedia-enum
oscar-best-picture,2008,No Country for Old Men,2007,won,,,wikipedia-enum
oscar-best-picture,2009,Slumdog Millionaire,2008,won,,,wikipedia-enum
oscar-best-picture,2010,The Hurt Locker,2009,won,,,wikipedia-enum
oscar-best-picture,2011,The King's Speech,2010,won,,,wikipedia-enum
oscar-best-picture,2012,The Artist,2011,won,,,wikipedia-enum
oscar-best-picture,2013,Argo,2012,won,,,wikipedia-enum
oscar-best-picture,2014,12 Years a Slave,2013,won,,,wikipedia-enum
oscar-best-picture,2015,Birdman,2014,won,,,wikipedia-enum
oscar-best-picture,2016,Spotlight,2015,won,,,wikipedia-enum
oscar-best-picture,2017,Moonlight,2016,won,,,wikipedia-enum
oscar-best-picture,2018,The Shape of Water,2017,won,,,wikipedia-enum
oscar-best-picture,2019,Green Book,2018,won,,,wikipedia-enum
oscar-best-picture,2020,Parasite,2019,won,,,wikipedia-enum
oscar-best-picture,2021,Nomadland,2020,won,,,wikipedia-enum
oscar-best-picture,2022,CODA,2021,won,,,wikipedia-enum
oscar-best-picture,2023,Everything Everywhere All at Once,2022,won,,,wikipedia-enum
oscar-best-picture,2024,Oppenheimer,2023,won,,,wikipedia-enum
oscar-best-picture,2025,Anora,2024,won,,,wikipedia-enum
oscar-best-director,1928,7th Heaven,1927,won,,,wikipedia-enum
oscar-best-director,1928,Two Arabian Knights,1927,won,,,wikipedia-enum
oscar-best-director,1930,The Divine Lady,1929,won,,,wikipedia-enum
oscar-best-director,1930,All Quiet on the Western Front,1930,won,,,wikipedia-enum
oscar-best-director,1931,Skippy,1931,won,,,wikipedia-enum
oscar-best-director,1932,Bad Girl,1931,won,,,wikipedia-enum
oscar-best-director,1933,Cavalcade,1933,won,,,wikipedia-enum
oscar-best-director,1935,It Happened One Night,1934,won,,,wikipedia-enum
oscar-best-director,1936,The Informer,1935,won,,,wikipedia-enum
oscar-best-director,1937,Mr. Deeds Goes to Town,1936,won,,,wikipedia-enum
oscar-best-director,1938,The Awful Truth,1937,won,,,wikipedia-enum
oscar-best-director,1939,You Can't Take It with You,1938,won,,,wikipedia-enum
oscar-best-director,1940,Gone with the Wind,1939,won,,,wikipedia-enum
oscar-best-director,1941,The Grapes of Wrath,1940,won,,,wikipedia-enum
oscar-best-director,1942,How Green Was My Valley,1941,won,,,wikipedia-enum
oscar-best-director,1943,Mrs. Miniver,1942,won,,,wikipedia-enum
oscar-best-director,1944,Casablanca,1943,won,,,wikipedia-enum
oscar-best-director,1945,Going My Way,1944,won,,,wikipedia-enum
oscar-best-director,1946,The Lost Weekend,1945,won,,,wikipedia-enum
oscar-best-director,1947,The Best Years of Our Lives,1946,won,,,wikipedia-enum
oscar-best-director,1948,Gentleman's Agreement,1947,won,,,wikipedia-enum
oscar-best-director,1949,The Treasure of the Sierra Madre,1948,won,,,wikipedia-enum
oscar-best-director,1950,A Letter to Three Wives,1949,won,,,wikipedia-enum
oscar-best-director,1951,All About Eve,1950,won,,,wikipedia-enum
oscar-best-director,1952,A Place in the Sun,1951,won,,,wikipedia-enum
oscar-best-director,1953,The Quiet Man,1952,won,,,wikipedia-enum
oscar-best-director,1954,From Here to Eternity,1953,won,,,wikipedia-enum
oscar-best-director,1955,On the Waterfront,1954,won,,,wikipedia-enum
oscar-best-director,1956,Marty,1955,won,,,wikipedia-enum
oscar-best-director,1957,Giant,1956,won,,,wikipedia-enum
oscar-best-director,1958,The Bridge on the River Kwai,1957,won,,,wikipedia-enum
oscar-best-director,1959,Gigi,1958,won,,,wikipedia-enum
oscar-best-director,1960,Ben-Hur,1959,won,,,wikipedia-enum
oscar-best-director,1961,The Apartment,1960,won,,,wikipedia-enum
oscar-best-director,1962,West Side Story,1961,won,,,wikipedia-enum
oscar-best-director,1963,Lawrence of Arabia,1962,won,,,wikipedia-enum
oscar-best-director,1964,Tom Jones,1963,won,,,wikipedia-enum
oscar-best-director,1965,My Fair Lady,1964,won,,,wikipedia-enum
oscar-best-director,1966,The Sound of Music,1965,won,,,wikipedia-enum
oscar-best-director,1967,A Man for All Seasons,1966,won,,,wikipedia-enum
oscar-best-director,1968,The Graduate,1967,won,,,wikipedia-enum
oscar-best-director,1969,Oliver!,1968,won,,,wikipedia-enum
oscar-best-director,1970,Midnight Cowboy,1969,won,,,wikipedia-enum
oscar-best-director,1971,Patton,1970,won,,,wikipedia-enum
oscar-best-director,1972,The French Connection,1971,won,,,wikipedia-enum
oscar-best-director,1973,Cabaret,1972,won,,,wikipedia-enum
oscar-best-director,1974,The Sting,1973,won,,,wikipedia-enum
oscar-best-director,1975,The Godfather Part II,1974,won,,,wikipedia-enum
oscar-best-director,1976,One Flew Over the Cuckoo's Nest,1975,won,,,wikipedia-enum
oscar-best-director,1977,Rocky,1976,won,,,wikipedia-enum
oscar-best-director,1978,Annie Hall,1977,won,,,wikipedia-enum
oscar-best-director,1979,The Deer Hunter,1978,won,,,wikipedia-enum
oscar-best-director,1980,Kramer vs. Kramer,1979,won,,,wikipedia-enum
oscar-best-director,1981,Ordinary People,1980,won,,,wikipedia-enum
oscar-best-director,1982,Reds,1981,won,,,wikipedia-enum
oscar-best-director,1983,Gandhi,1982,won,,,wikipedia-enum
oscar-best-director,1984,Terms of Endearment,1983,won,,,wikipedia-enum
oscar-best-director,1985,Amadeus,1984,won,,,wikipedia-enum
oscar-best-director,1986,Out of Africa,1985,won,,,wikipedia-enum
oscar-best-director,1987,Platoon,1986,won,,,wikipedia-enum
oscar-best-director,1988,The Last Emperor,1987,won,,,wikipedia-enum
oscar-best-director,1989,Rain Man,1988,won,,,wikipedia-enum
oscar-best-director,1990,Born on the Fourth of July,1989,won,,,wikipedia-enum
oscar-best-director,1991,Dances with Wolves,1990,won,,,wikipedia-enum
oscar-best-director,1992,The Silence of the Lambs,1991,won,,,wikipedia-enum
oscar-best-director,1993,Unforgiven,1992,won,,,wikipedia-enum
oscar-best-director,1994,Schindler's List,1993,won,,,wikipedia-enum
oscar-best-director,1995,Forrest Gump,1994,won,,,wikipedia-enum
oscar-best-director,1996,Braveheart,1995,won,,,wikipedia-enum
oscar-best-director,1997,The English Patient,1996,won,,,wikipedia-enum
oscar-best-director,1998,Titanic,1997,won,,,wikipedia-enum
oscar-best-director,1999,Saving Private Ryan,1998,won,,,wikipedia-enum
oscar-best-director,2000,American Beauty,1999,won,,,wikipedia-enum
oscar-best-director,2001,Traffic,2000,won,,,wikipedia-enum
oscar-best-director,2002,A Beautiful Mind,2001,won,,,wikipedia-enum
oscar-best-director,2003,The Pianist,2002,won,,,wikipedia-enum
oscar-best-director,2004,The Lord of the Rings: The Return of the King,2003,won,,,wikipedia-enum
oscar-best-director,2005,Million Dollar Baby,2004,won,,,wikipedia-enum
oscar-best-director,2006,Brokeback Mountain,2005,won,,,wikipedia-enum
oscar-best-director,2007,The Departed,2006,won,,,wikipedia-enum
oscar-best-director,2008,No Country for Old Men,2007,won,,,wikipedia-enum
oscar-best-director,2009,Slumdog Millionaire,2008,won,,,wikipedia-enum
oscar-best-director,2010,The Hurt Locker,2009,won,,,wikipedia-enum
oscar-best-director,2011,The King's Speech,2010,won,,,wikipedia-enum
oscar-best-director,2012,The Artist,2011,won,,,wikipedia-enum
oscar-best-director,2013,Life of Pi,2012,won,,,wikipedia-enum
oscar-best-director,2014,Gravity,2013,won,,,wikipedia-enum
oscar-best-director,2015,Birdman,2014,won,,,wikipedia-enum
oscar-best-director,2016,The Revenant,2015,won,,,wikipedia-enum
oscar-best-director,2017,La La Land,2016,won,,,wikipedia-enum
oscar-best-director,2018,The Shape of Water,2017,won,,,wikipedia-enum
oscar-best-director,2019,Roma,2018,won,,,wikipedia-enum
oscar-best-director,2020,Parasite,2019,won,,,wikipedia-enum
oscar-best-director,2021,Nomadland,2020,won,,,wikipedia-enum
oscar-best-director,2022,The Power of the Dog,2021,won,,,wikipedia-enum
oscar-best-director,2023,Everything Everywhere All at Once,2022,won,,,wikipedia-enum
oscar-best-director,2024,Oppenheimer,2023,won,,,wikipedia-enum
oscar-best-director,2025,Anora,2024,won,,,wikipedia-enum
oscar-best-international-feature,1947,Shoeshine,1947,won,,Italy,wikipedia-enum
oscar-best-international-feature,1948,Monsieur Vincent,1948,won,,France,wikipedia-enum
oscar-best-international-feature,1949,Bicycle Thieves,1949,won,,Italy,wikipedia-enum
oscar-best-international-feature,1950,The Walls of Malapaga,1950,won,,France/Italy,wikipedia-enum
oscar-best-international-feature,1951,Rashomon,1951,won,,Japan,wikipedia-enum
oscar-best-international-feature,1952,Forbidden Games,1952,won,,France,wikipedia-enum
oscar-best-international-feature,1955,Gate of Hell,1954,won,,Japan,wikipedia-enum
oscar-best-international-feature,1956,Samurai I,1955,won,,Japan,wikipedia-enum
oscar-best-international-feature,1957,La Strada,1956,won,,Italy,wikipedia-enum
oscar-best-international-feature,1958,Nights of Cabiria,1957,won,,Italy,wikipedia-enum
oscar-best-international-feature,1959,Mon Oncle,1958,won,,France,wikipedia-enum
oscar-best-international-feature,1960,Black Orpheus,1959,won,,France,wikipedia-enum
oscar-best-international-feature,1961,The Virgin Spring,1960,won,,Sweden,wikipedia-enum
oscar-best-international-feature,1962,Through a Glass Darkly,1961,won,,Sweden,wikipedia-enum
oscar-best-international-feature,1963,Sundays and Cybele,1962,won,,France,wikipedia-enum
oscar-best-international-feature,1964,8½,1963,won,,Italy,wikipedia-enum
oscar-best-international-feature,1965,Yesterday Today and Tomorrow,1964,won,,Italy,wikipedia-enum
oscar-best-international-feature,1966,The Shop on Main Street,1965,won,,Czechoslovakia,wikipedia-enum
oscar-best-international-feature,1967,A Man and a Woman,1966,won,,France,wikipedia-enum
oscar-best-international-feature,1968,Closely Watched Trains,1967,won,,Czechoslovakia,wikipedia-enum
oscar-best-international-feature,1969,War and Peace,1968,won,,Soviet Union,wikipedia-enum
oscar-best-international-feature,1970,Z,1969,won,,Algeria,wikipedia-enum
oscar-best-international-feature,1971,Investigation of a Citizen Above Suspicion,1970,won,,Italy,wikipedia-enum
oscar-best-international-feature,1972,The Garden of the Finzi-Continis,1971,won,,Italy,wikipedia-enum
oscar-best-international-feature,1973,The Discreet Charm of the Bourgeoisie,1972,won,,France,wikipedia-enum
oscar-best-international-feature,1974,Day for Night,1973,won,,France,wikipedia-enum
oscar-best-international-feature,1975,Amarcord,1974,won,,Italy,wikipedia-enum
oscar-best-international-feature,1976,Dersu Uzala,1975,won,,Soviet Union,wikipedia-enum
oscar-best-international-feature,1977,Black and White in Color,1976,won,,Ivory Coast,wikipedia-enum
oscar-best-international-feature,1978,Madame Rosa,1977,won,,France,wikipedia-enum
oscar-best-international-feature,1979,Get Out Your Handkerchiefs,1978,won,,France,wikipedia-enum
oscar-best-international-feature,1980,The Tin Drum,1979,won,,West Germany,wikipedia-enum
oscar-best-international-feature,1981,Moscow Does Not Believe in Tears,1980,won,,Soviet Union,wikipedia-enum
oscar-best-international-feature,1982,Mephisto,1981,won,,Hungary,wikipedia-enum
oscar-best-international-feature,1983,To Begin Again,1982,won,,Spain,wikipedia-enum
oscar-best-international-feature,1984,Fanny and Alexander,1983,won,,Sweden,wikipedia-enum
oscar-best-international-feature,1985,Dangerous Moves,1984,won,,Switzerland,wikipedia-enum
oscar-best-international-feature,1986,The Official Story,1985,won,,Argentina,wikipedia-enum
oscar-best-international-feature,1987,The Assault,1986,won,,Netherlands,wikipedia-enum
oscar-best-international-feature,1988,Babette's Feast,1987,won,,Denmark,wikipedia-enum
oscar-best-international-feature,1989,Pelle the Conqueror,1988,won,,Denmark,wikipedia-enum
oscar-best-international-feature,1990,Cinema Paradiso,1989,won,,Italy,wikipedia-enum
oscar-best-international-feature,1991,Journey of Hope,1990,won,,Switzerland,wikipedia-enum
oscar-best-international-feature,1992,Mediterraneo,1991,won,,Italy,wikipedia-enum
oscar-best-international-feature,1993,Indochine,1992,won,,France,wikipedia-enum
oscar-best-international-feature,1994,Belle Époque,1993,won,,Spain,wikipedia-enum
oscar-best-international-feature,1995,Burnt by the Sun,1994,won,,Russia,wikipedia-enum
oscar-best-international-feature,1996,Antonia's Line,1995,won,,Netherlands,wikipedia-enum
oscar-best-international-feature,1997,Kolya,1996,won,,Czech Republic,wikipedia-enum
oscar-best-international-feature,1998,Character,1997,won,,Netherlands,wikipedia-enum
oscar-best-international-feature,1999,Life Is Beautiful,1998,won,,Italy,wikipedia-enum
oscar-best-international-feature,2000,All About My Mother,1999,won,,Spain,wikipedia-enum
oscar-best-international-feature,2001,Crouching Tiger Hidden Dragon,2000,won,,Taiwan,wikipedia-enum
oscar-best-international-feature,2002,No Man's Land,2001,won,,Bosnia and Herzegovina,wikipedia-enum
oscar-best-international-feature,2003,Nowhere in Africa,2002,won,,Germany,wikipedia-enum
oscar-best-international-feature,2004,The Barbarian Invasions,2003,won,,Canada,wikipedia-enum
oscar-best-international-feature,2005,The Sea Inside,2004,won,,Spain,wikipedia-enum
oscar-best-international-feature,2006,Tsotsi,2005,won,,South Africa,wikipedia-enum
oscar-best-international-feature,2007,The Lives of Others,2006,won,,Germany,wikipedia-enum
oscar-best-international-feature,2008,The Counterfeiters,2007,won,,Austria,wikipedia-enum
oscar-best-international-feature,2009,Departures,2008,won,,Japan,wikipedia-enum
oscar-best-international-feature,2010,The Secret in Their Eyes,2009,won,,Argentina,wikipedia-enum
oscar-best-international-feature,2011,In a Better World,2010,won,,Denmark,wikipedia-enum
oscar-best-international-feature,2012,A Separation,2011,won,,Iran,wikipedia-enum
oscar-best-international-feature,2013,Amour,2012,won,,Austria,wikipedia-enum
oscar-best-international-feature,2014,The Great Beauty,2013,won,,Italy,wikipedia-enum
oscar-best-international-feature,2015,Ida,2014,won,,Poland,wikipedia-enum
oscar-best-international-feature,2016,Son of Saul,2015,won,,Hungary,wikipedia-enum
oscar-best-international-feature,2017,The Salesman,2016,won,,Iran,wikipedia-enum
oscar-best-international-feature,2018,A Fantastic Woman,2017,won,,Chile,wikipedia-enum
oscar-best-international-feature,2019,Roma,2018,won,,Mexico,wikipedia-enum
oscar-best-international-feature,2020,Parasite,2019,won,,South Korea,wikipedia-enum
oscar-best-international-feature,2021,Another Round,2020,won,,Denmark,wikipedia-enum
oscar-best-international-feature,2022,Drive My Car,2021,won,,Japan,wikipedia-enum
oscar-best-international-feature,2023,All Quiet on the Western Front,2022,won,,Germany,wikipedia-enum
oscar-best-international-feature,2024,The Zone of Interest,2023,won,,United Kingdom,wikipedia-enum
oscar-best-international-feature,2025,I'm Still Here,2024,won,,Brazil,wikipedia-enum
bafta-best-film,1948,The Best Years of Our Lives,1947,won,,,wikipedia-enum
bafta-best-film,1949,Hamlet,1948,won,,,wikipedia-enum
bafta-best-film,1950,Bicycle Thieves,1949,won,,,wikipedia-enum
bafta-best-film,1951,All About Eve,1950,won,,,wikipedia-enum
bafta-best-film,1952,La Ronde,1951,won,,,wikipedia-enum
bafta-best-film,1953,The Sound Barrier,1952,won,,,wikipedia-enum
bafta-best-film,1954,Forbidden Games,1953,won,,,wikipedia-enum
bafta-best-film,1955,The Wages of Fear,1954,won,,,wikipedia-enum
bafta-best-film,1956,Richard III,1955,won,,,wikipedia-enum
bafta-best-film,1957,Gervaise,1956,won,,,wikipedia-enum
bafta-best-film,1958,The Bridge on the River Kwai,1957,won,,,wikipedia-enum
bafta-best-film,1959,Room at the Top,1958,won,,,wikipedia-enum
bafta-best-film,1960,Ben-Hur,1959,won,,,wikipedia-enum
bafta-best-film,1961,The Apartment,1960,won,,,wikipedia-enum
bafta-best-film,1962,Ballad of a Soldier,1961,won,,shared,wikipedia-enum
bafta-best-film,1962,The Hustler,1961,won,,shared,wikipedia-enum
bafta-best-film,1963,Lawrence of Arabia,1962,won,,,wikipedia-enum
bafta-best-film,1964,Tom Jones,1963,won,,,wikipedia-enum
bafta-best-film,1965,Dr. Strangelove,1964,won,,,wikipedia-enum
bafta-best-film,1966,My Fair Lady,1965,won,,,wikipedia-enum
bafta-best-film,1967,Who's Afraid of Virginia Woolf?,1966,won,,,wikipedia-enum
